epub_Date,Journal,xml_file_name,article_title,Prism,ImageJ,Matlab,Fiji,R
03-3-2020,eLife,PMC7080408.nxml,Genetic inactivation of mTORC1 or mTORC2 in neurons reveals distinct functions in glutamatergic synaptic transmission,6,0,2,2,0
14-2-2020,eLife,PMC7089766.nxml,Suppressing proteasome mediated processing of topoisomerase II DNA-protein complexes preserves genome integrity,2,0,0,0,2
19-2-2020,eLife,PMC7056272.nxml,Stxbp1/Munc18-1 haploinsufficiency impairs inhibition and mediates key neurological features of STXBP1 encephalopathy,2,0,2,0,0
11-7-2017,eLife,PMC5505703.nxml,Type XVII collagen coordinates proliferation in the interfollicular epidermis,2,2,0,0,0
21-2-2017,eLife,PMC5338925.nxml,Human Nup98 regulates the localization and activity of DExH/D-box helicase DHX9,0,2,0,0,2
28-1-2020,eLife,PMC7010408.nxml,High-speed motility originates from cooperatively pushing and pulling flagella bundles in bilophotrichous bacteria,0,2,2,0,0
06-3-2020,eLife,PMC7080503.nxml,Contextual and cross-modality modulation of auditory cortical processing through pulvinar mediated suppression,0,0,2,2,0
01-7-2019,eLife,PMC6602580.nxml,Antagonistic interaction between Ezh2 and Arid1a coordinates root patterning and development via Cdkn2a in mouse molars,2,2,0,0,0
17-6-2019,eLife,PMC6579517.nxml,Rapid and iterative genome editing in the malaria parasite Plasmodium knowlesi provides new tools for P. vivax research,0,0,0,0,2
16-7-2018,eLife,PMC6078495.nxml,Hypoxia-inducible factor cell non-autonomously regulates C. elegans stress responses and behavior via a nuclear receptor,2,0,0,0,0
09-9-2016,eLife,PMC5055395.nxml,Hedgehog signaling regulates gene expression in planarian glia,0,0,0,2,0
24-9-2020,eLife,PMC7588232.nxml,Molecular mechanism for direct actin force-sensing by α-catenin,2,2,0,0,0
18-9-2018,eLife,PMC6143341.nxml,Anisotropic growth is achieved through the additive mechanical effect of material anisotropy and elastic asymmetry,0,2,2,0,2
28-7-2020,eLife,PMC7398661.nxml,Obesity causes selective and long-lasting desensitization of AgRP neurons to dietary fat,2,0,2,0,0
25-2-2020,eLife,PMC7069725.nxml,Structure and physiological function of the human KCNQ1 channel voltage sensor intermediate state,0,0,2,0,0
30-1-2020,eLife,PMC7028383.nxml,Quantitative analysis of 1300-nm three-photon calcium imaging in the mouse brain,0,0,2,0,0
23-1-2018,eLife,PMC5780041.nxml,Endosomal Rab cycles regulate Parkin-mediated mitophagy,1,0,0,0,0
25-8-2020,eLife,PMC7481005.nxml,A transient role of the ciliary gene Inpp5e in controlling direct versus indirect neurogenesis in cortical development,0,0,0,2,0
29-5-2018,eLife,PMC6008054.nxml,Exportin Crm1 is repurposed as a docking protein to generate microtubule organizing centers at the nuclear pore,2,2,0,0,0
20-11-2018,eLife,PMC6245728.nxml,Proteolytically released Lasso/teneurin-2 induces axonal attraction by interacting with latrophilin-1 on axonal growth cones,0,4,4,4,0
12-9-2017,eLife,PMC5595439.nxml,Cell differentiation defines acute and chronic infection cell types in Staphylococcus aureus,2,2,0,0,0
02-7-2019,eLife,PMC6606027.nxml,The Makorin lep-2 and the lncRNA lep-5 regulate lin-28 to schedule sexual maturation of the C. elegans nervous system,2,0,0,0,0
06-8-2019,eLife,PMC6684318.nxml,A Myt1 family transcription factor defines neuronal fate by repressing non-neuronal genes,2,2,0,0,0
15-10-2019,eLife,PMC6824842.nxml,Bacterial survival in microscopic surface wetness,0,0,2,0,0
09-10-2019,eLife,PMC6802952.nxml,A neural mechanism for contextualizing fragmented inputs during naturalistic vision,0,0,2,0,0
22-2-2018,eLife,PMC5823543.nxml,GRAM domain proteins specialize functionally distinct ER-PM contact sites in human cells,0,0,0,2,0
18-7-2018,eLife,PMC6063731.nxml,UBE3A-mediated p18/LAMTOR1 ubiquitination and degradation regulate mTORC1 activity and synaptic plasticity,2,2,0,0,0
07-2-2018,eLife,PMC5828664.nxml,Integration of human pancreatic islet genomic data refines regulatory mechanisms at Type 2 Diabetes susceptibility loci,0,0,0,0,2
19-7-2018,eLife,PMC6053308.nxml,Tunable molecular tension sensors reveal extension-based control of vinculin loading,0,2,0,0,0
29-4-2020,eLife,PMC7190354.nxml,Loss of Doc2b does not influence transmission at Purkinje cell to deep nuclei synapses under physiological conditions,0,2,2,0,0
19-1-2018,eLife,PMC5809145.nxml,LIPG signaling promotes tumor initiation and metastasis of human basal-like triple-negative breast cancer,4,0,0,0,0
22-11-2016,eLife,PMC5119890.nxml,SF-1 expression in the hypothalamus is required for beneficial metabolic effects of exercise,2,0,0,0,0
21-12-2016,eLife,PMC5293492.nxml,A microRNA negative feedback loop downregulates vesicle transport and inhibits fear memory,0,2,0,0,0
23-9-2020,eLife,PMC7591248.nxml,Bimodal function of chromatin remodeler Hmga1 in neural crest induction and Wnt-dependent emigration,0,0,0,2,0
18-12-2018,eLife,PMC6298771.nxml,Murine HSCs contribute actively to native hematopoiesis but with reduced differentiation capacity upon aging,2,0,0,0,0
03-12-2018,eLife,PMC6298779.nxml,Attention periodically samples competing stimuli during binocular rivalry,0,0,2,0,0
26-7-2019,eLife,PMC6693919.nxml,"Ataxin-7 and Non-stop coordinate SCAR protein levels, subcellular localization, and actin cytoskeleton organization",0,0,0,2,0
28-9-2018,eLife,PMC6167054.nxml,Identification of functionally distinct fibro-inflammatory and adipogenic stromal subpopulations in visceral adipose tissue of adult mice,2,0,0,0,0
25-9-2017,eLife,PMC5626481.nxml,Signal integration at spherical bushy cells enhances representation of temporal structure but limits its range,0,0,2,0,0
14-11-2017,eLife,PMC5685484.nxml,Gyrification of the cerebral cortex requires FGF signaling in the mammalian brain,0,0,0,2,0
09-4-2019,eLife,PMC6456297.nxml,Intergenerational epigenetic inheritance of cancer susceptibility in mammals,0,0,0,0,2
26-6-2017,eLife,PMC5484615.nxml,Transient acidosis while retrieving a fear-related memory enhances its lability,2,2,0,0,0
14-7-2017,eLife,PMC5550275.nxml,Locus coeruleus to basolateral amygdala noradrenergic projections promote anxiety-like behavior,2,0,0,2,0
20-5-2020,eLife,PMC7263821.nxml,Translational control of one-carbon metabolism underpins ribosomal protein phenotypes in cell division and longevity,0,2,0,0,2
03-10-2018,eLife,PMC6235564.nxml,Genetic basis for coordination of meiosis and sexual structure maturation in Cryptococcus neoformans,2,0,0,0,0
1-11-2018,eLife,PMC6211828.nxml,Deletion of KCNQ2/3 potassium channels from PV+ interneurons leads to homeostatic potentiation of excitatory transmission,2,4,0,0,0
10-7-2019,eLife,PMC6675542.nxml,Self-capping of nucleoprotein filaments protects the Newcastle disease virus genome,0,2,0,0,0
29-5-2019,eLife,PMC6606035.nxml,Club cells form lung adenocarcinomas and maintain the alveoli of adult mice,2,0,0,2,0
02-6-2020,eLife,PMC7266641.nxml,"Dithranol targets keratinocytes, their crosstalk with neutrophils and inhibits the IL-36 inflammatory loop in psoriasis",2,0,0,0,2
24-5-2017,eLife,PMC5495568.nxml,APOL1 renal risk variants have contrasting resistance and susceptibility associations with African trypanosomiasis,2,0,0,0,0
30-9-2019,eLife,PMC6785268.nxml,A toolbox of nanobodies developed and validated for use as intrabodies and nanoscale immunolabels in mammalian brain neurons,0,0,0,2,0
26-5-2020,eLife,PMC7297529.nxml,Type I interferon underlies severe disease associated with Junín virus infection in mice,1,0,0,0,0
30-6-2020,eLife,PMC7363448.nxml,Transient role of the middle ear as a lower jaw support across mammals,2,0,0,2,0
15-10-2019,eLife,PMC6884396.nxml,Asymmetric ON-OFF processing of visual motion cancels variability induced by the structure of natural scenes,0,0,4,0,0
18-11-2019,eLife,PMC6968929.nxml,A stochastic framework of neurogenesis underlies the assembly of neocortical cytoarchitecture,2,0,4,0,0
11-2-2020,eLife,PMC7012610.nxml,Anatomical and single-cell transcriptional profiling of the murine habenular complex,0,0,2,2,2
29-1-2018,eLife,PMC5788500.nxml,Hsp70-associated chaperones have a critical role in buffering protein production costs,0,2,0,0,0
20-9-2018,eLife,PMC6199133.nxml,Quantification of gene expression patterns to reveal the origins of abnormal morphogenesis,0,0,2,0,0
25-10-2016,eLife,PMC5094851.nxml,MEF2C regulates cortical inhibitory and excitatory synapses and behaviors relevant to neurodevelopmental disorders,10,2,0,0,0
16-8-2019,eLife,PMC6744223.nxml,The alternative regenerative strategy of bearded dragon unveils the key processes underlying vertebrate tooth renewal,0,0,0,4,0
27-4-2020,eLife,PMC7244321.nxml,Srsf10 and the minor spliceosome control tissue-specific and dynamic SR protein expression,2,0,0,0,0
29-5-2018,eLife,PMC6010341.nxml,Rem2 stabilizes intrinsic excitability and spontaneous firing in visual circuits,0,4,2,0,0
06-4-2020,eLife,PMC7136026.nxml,Nicotinamide mononucleotide adenylyltransferase uses its NAD+ substrate-binding site to chaperone phosphorylated Tau,1,0,0,0,0
13-3-2018,eLife,PMC5912906.nxml,Adult-born neurons facilitate olfactory bulb pattern separation during task engagement,0,0,4,0,0
14-8-2018,eLife,PMC6112852.nxml,The adipocyte hormone leptin sets the emergence of hippocampal inhibition in mice,0,2,0,0,0
25-6-2020,eLife,PMC7316511.nxml,Controlling motor neurons of every muscle for fly proboscis reaching,0,2,0,0,0
23-5-2019,eLife,PMC6581505.nxml,HIV-1 integrase tetramers are the antiviral target of pyridine-based allosteric integrase inhibitors,0,2,0,0,0
15-3-2017,eLife,PMC5352222.nxml,Constitutive scaffolding of multiple Wnt enhanceosome components by Legless/BCL9,0,0,0,0,2
13-8-2019,eLife,PMC6692109.nxml,"KymoButler, a deep learning software for automated kymograph analysis",0,0,2,2,0
29-4-2020,eLife,PMC7250578.nxml,Asymmetric clustering of centrosomes defines the early evolution of tetraploid cells,0,0,2,2,0
08-8-2016,eLife,PMC4987138.nxml,Endocannabinoid signaling enhances visual responses through modulation of intracellular chloride levels in retinal ganglion cells,2,0,0,0,0
08-10-2018,eLife,PMC6175580.nxml,Replication Study: Intestinal inflammation targets cancer-inducing activity of the microbiota,0,0,0,0,6
11-6-2018,eLife,PMC6025958.nxml,A facile approach for the in vitro assembly of multimeric membrane transport proteins,0,0,2,0,0
09-9-2020,eLife,PMC7511229.nxml,Neurofascin and Kv7.3 are delivered to somatic and axon terminal surface membranes en route to the axon initial segment,2,0,0,2,0
29-5-2018,eLife,PMC5991832.nxml,Epigenetic drift of H3K27me3 in aging links glycolysis to healthy longevity in Drosophila,2,0,0,0,2
17-9-2020,eLife,PMC7521929.nxml,Alkylative damage of mRNA leads to ribosome stalling and rescue by trans translation in bacteria,2,0,0,2,0
11-8-2020,eLife,PMC7445010.nxml,Deletion of Stk11 and Fos in mouse BLA projection neurons alters intrinsic excitability and impairs formation of long-term aversive memory,0,0,0,2,0
03-7-2018,eLife,PMC6037473.nxml,"Single-color, ratiometric biosensors for detecting signaling activities in live cells",2,0,2,2,0
29-3-2018,eLife,PMC5903864.nxml,Oligodendrocytes control potassium accumulation in white matter and seizure susceptibility,0,2,0,2,0
10-5-2017,eLife,PMC5425253.nxml,Reciprocal synapses between mushroom body and dopamine neurons form a positive feedback loop required for learning,0,0,2,0,0
26-6-2018,eLife,PMC6056235.nxml,Recruitment of two dyneins to an mRNA-dependent Bicaudal D transport complex,2,0,0,0,0
09-10-2018,eLife,PMC6177255.nxml,Spatiotemporal mosaic self-patterning of pluripotent stem cells using CRISPR interference,0,2,0,0,0
02-9-2020,eLife,PMC7490012.nxml,Mesoscopic-scale functional networks in the primate amygdala,0,0,2,0,0
23-7-2020,eLife,PMC7398698.nxml,Antagonistic control of DDK binding to licensed replication origins by Mcm2 and Rad53,0,2,0,0,0
19-10-2016,eLife,PMC5081250.nxml,"Methylglyoxal, a glycolysis side-product, induces Hsp90 glycation and YAP-mediated tumor growth and metastasis",0,1,0,0,0
10-1-2020,eLife,PMC7299343.nxml,Two forms of Opa1 cooperate to complete fusion of the mitochondrial inner-membrane,0,0,0,1,0
16-8-2016,eLife,PMC5398888.nxml,A Cryptochrome 2 mutation yields advanced sleep phase in humans,0,0,0,0,2
08-1-2019,eLife,PMC6324879.nxml,Arid3a regulates nephric tubule regeneration via evolutionarily conserved regeneration signal-response enhancers,2,0,0,0,0
22-11-2018,eLife,PMC6264072.nxml,Sensorimotor pathway controlling stopping behavior during chemotaxis in the Drosophila melanogaster larva,0,0,2,2,0
02-5-2019,eLife,PMC6533063.nxml,Impact of seasonal variations in Plasmodium falciparum malaria transmission on the surveillance of pfhrp2 gene deletions,0,0,0,0,2
24-6-2019,eLife,PMC6611694.nxml,"Glycosylphosphatidylinositol biosynthesis and remodeling are required for neural tube closure, heart development, and cranial neural crest cell survival",2,0,0,0,0
10-11-2020,eLife,PMC7665893.nxml,Reprogramming of bone marrow myeloid progenitor cells in patients with severe coronary artery disease,4,0,0,0,4
14-12-2018,eLife,PMC6294549.nxml,Neural circuitry of a polycystin-mediated hydrodynamic startle response for predator avoidance,0,0,0,4,4
26-9-2017,eLife,PMC5614564.nxml,An insect-like mushroom body in a crustacean brain,0,2,0,0,0
24-8-2020,eLife,PMC7500950.nxml,Long-term potentiation is independent of the C-tail of the GluA1 AMPA receptor subunit,2,2,0,0,0
13-8-2019,eLife,PMC6692108.nxml,Region-specific myelin differences define behavioral consequences of chronic social defeat stress in mice,2,2,0,0,0
11-8-2020,eLife,PMC7486118.nxml,Building the vertebrate codex using the gene breaking protein trap library,2,0,0,2,2
23-3-2020,eLife,PMC7141835.nxml,TorsinB overexpression prevents abnormal twisting in DYT1 dystonia mouse models,2,2,0,0,0
26-5-2017,eLife,PMC5473688.nxml,Efficacy of β-lactam/β-lactamase inhibitor combination is linked to WhiB4-mediated changes in redox physiology of Mycobacterium tuberculosis,2,0,0,0,0
14-2-2017,eLife,PMC5308898.nxml,Speed and segmentation control mechanisms characterized in rhythmically-active circuits created from spinal neurons produced from genetically-tagged embryonic stem cells,0,2,0,0,0
17-5-2019,eLife,PMC6561705.nxml,"FOXP2 exhibits projection neuron class specific expression, but is not required for multiple aspects of cortical histogenesis",0,2,0,0,0
03-12-2019,eLife,PMC6890464.nxml,Dynamic regulation of chromatin accessibility by pluripotency transcription factors across the cell cycle,0,0,0,2,0
11-5-2018,eLife,PMC5993539.nxml,Specific Eph receptor-cytoplasmic effector signaling mediated by SAM–SAM domain interactions,2,2,0,0,0
12-8-2020,eLife,PMC7423395.nxml,Male-predominant galanin mediates androgen-dependent aggressive chases in medaka,2,0,0,0,0
17-11-2017,eLife,PMC5716668.nxml,Revealing the distribution of transmembrane currents along the dendritic tree of a neuron from extracellular recordings,0,0,0,0,2
23-1-2019,eLife,PMC6400501.nxml,HIV-1 nuclear import in macrophages is regulated by CPSF6-capsid interactions at the nuclear pore complex,2,2,0,0,0
22-9-2020,eLife,PMC7529457.nxml,Homeostatic plasticity in the retina is associated with maintenance of night vision during retinal degenerative disease,2,0,0,0,0
01-10-2020,eLife,PMC7599068.nxml,Cadherins regulate nuclear topography and function of developing ocular motor circuitry,4,0,4,6,0
01-6-2017,eLife,PMC5453695.nxml,Experimental and observational studies find contrasting responses of soil nutrients to climate change,0,0,0,0,2
19-1-2017,eLife,PMC5245960.nxml,Replication Study: Coadministration of a tumor-penetrating peptide enhances the efficacy of cancer drugs,0,0,0,0,2
28-2-2019,eLife,PMC6395061.nxml,Coding of whisker motion across the mouse face,0,0,6,0,0
07-7-2017,eLife,PMC5605227.nxml,The cyanobacterial circadian clock follows midday in vivo and in vitro,0,0,2,0,0
29-11-2019,eLife,PMC6905854.nxml,Mechanisms of hyperexcitability in Alzheimer’s disease hiPSC-derived neurons and cerebral organoids vs isogenic controls,2,2,0,0,0
16-8-2019,eLife,PMC6697414.nxml,Enrichment drives emergence of functional columns and improves sensory coding in the whisker map in L2/3 of mouse S1,0,0,2,0,0
30-4-2019,eLife,PMC6491034.nxml,The C-terminal helix 9 motif in rat cannabinoid receptor type 1 regulates axonal trafficking and surface expression,2,0,0,2,0
15-10-2018,eLife,PMC6209431.nxml,Myosin V functions as a vesicle tether at the plasma membrane to control neurotransmitter release in central synapses,0,2,2,2,0
07-5-2020,eLife,PMC7205470.nxml,Temporal integration of auxin information for the regulation of patterning,0,2,0,0,0
21-5-2020,eLife,PMC7308088.nxml,A moth odorant receptor highly expressed in the ovipositor is involved in detecting host-plant volatiles,2,0,0,0,0
03-3-2020,eLife,PMC7053996.nxml,Lamina-specific AMPA receptor dynamics following visual deprivation in vivo,0,2,2,0,0
31-12-2018,eLife,PMC6328271.nxml,Pre-saccadic remapping relies on dynamics of spatial attention,0,0,2,0,0
24-9-2019,eLife,PMC6759356.nxml,"Large, three-generation human families reveal post-zygotic mosaicism and variability in germline mutation accumulation",0,0,0,0,2
26-5-2020,eLife,PMC7314552.nxml,Nuclei determine the spatial origin of mitotic waves,0,0,0,2,0
23-8-2019,eLife,PMC6731093.nxml,Statistical learning attenuates visual activity only for attended stimuli,0,0,2,0,0
10-3-2020,eLife,PMC7064337.nxml,PHF19 mediated regulation of proliferation and invasiveness in prostate cancer cells,0,0,0,0,2
08-1-2020,eLife,PMC6984822.nxml,Cell-type-specific regulation of neuronal intrinsic excitability by macroautophagy,2,2,0,0,0
05-9-2019,eLife,PMC6733575.nxml,TRPC3 is a major contributor to functional heterogeneity of cerebellar Purkinje cells,2,0,2,0,0
25-9-2017,eLife,PMC5643091.nxml,Two-photon calcium imaging of the medial prefrontal cortex and hippocampus without cortical invasion,0,0,2,4,0
04-7-2018,eLife,PMC6067883.nxml,Loss of Atoh1 from neurons regulating hypoxic and hypercapnic chemoresponses causes neonatal respiratory failure in mice,0,2,2,0,0
30-7-2016,eLife,PMC4996649.nxml,Eph and Ephrin function in dispersal and epithelial insertion of pigmented immunocytes in sea urchin embryos,0,2,0,0,0
07-10-2020,eLife,PMC7644213.nxml,RUNX1 marks a luminal castration-resistant lineage established at the onset of prostate development,1,0,0,0,1
10-6-2019,eLife,PMC6557630.nxml,Maintenance of homeostatic plasticity at the Drosophila neuromuscular synapse requires continuous IP3-directed signaling,2,0,0,0,0
30-7-2019,eLife,PMC6667213.nxml,The antimicrobial peptide defensin cooperates with tumour necrosis factor to drive tumour cell death in Drosophila,4,0,0,0,0
10-1-2020,eLife,PMC6970538.nxml,Metabolic signature in nucleus accumbens for anti-depressant-like effects of acetyl-L-carnitine,2,0,2,0,0
06-8-2020,eLife,PMC7452723.nxml,How to measure and evaluate binding affinities,2,0,0,0,0
09-7-2018,eLife,PMC6037479.nxml,PARP1-dependent recruitment of the FBXL10-RNF68-RNF2 ubiquitin ligase to sites of DNA damage controls H2A.Z loading,2,2,0,0,0
07-1-2017,eLife,PMC5249261.nxml,Genetic screen in Drosophila muscle identifies autophagy-mediated T-tubule remodeling and a Rab2 role in autophagy,0,2,0,0,0
21-2-2019,eLife,PMC6384025.nxml,Ephrin-B3 controls excitatory synapse density through cell-cell competition for EphBs,0,2,0,0,0
09-3-2018,eLife,PMC5922976.nxml,CRISPR-based herd immunity can limit phage epidemics in bacterial populations,0,0,0,2,0
19-1-2017,eLife,PMC5245962.nxml,Replication Study: Discovery and preclinical validation of drug indications using compendia of public gene expression data,0,0,0,0,2
18-12-2017,eLife,PMC5734876.nxml,The role of microglia and their CX3CR1 signaling in adult neurogenesis in the olfactory bulb,0,2,2,0,0
07-8-2018,eLife,PMC6117155.nxml,PIP2 depletion promotes TRPV4 channel activity in mouse brain capillary endothelial cells,2,0,0,0,0
25-9-2019,eLife,PMC6783271.nxml,Evolution of (p)ppGpp-HPRT regulation through diversification of an allosteric oligomeric interaction,2,0,0,0,0
20-2-2020,eLife,PMC7053999.nxml,ParB spreading on DNA requires cytidine triphosphate in vitro,0,0,0,0,2
07-5-2019,eLife,PMC6559789.nxml,Computational 3D histological phenotyping of whole zebrafish by X-ray histotomography,0,0,0,1,0
02-9-2020,eLife,PMC7467724.nxml,CD163 and pAPN double-knockout pigs are resistant to PRRSV and TGEV and exhibit decreased susceptibility to PDCoV while maintaining normal production performance,2,0,0,0,0
13-9-2017,eLife,PMC5619950.nxml,Multiple conserved cell adhesion protein interactions mediate neural wiring of a sensory circuit in C. elegans,2,0,0,0,0
19-12-2017,eLife,PMC5764571.nxml,Sculpting ion channel functional expression with engineered ubiquitin ligases,2,0,0,0,0
09-9-2020,eLife,PMC7481002.nxml,Genetic variation in the social environment affects behavioral phenotypes of oxytocin receptor mutants in zebrafish,0,2,0,0,0
29-10-2019,eLife,PMC6819134.nxml,Peptidoglycan-dependent NF-κB activation in a small subset of brain octopaminergic neurons controls female oviposition,4,0,0,0,0
21-6-2019,eLife,PMC6636905.nxml,The quantity of CD40 signaling determines the differentiation of B cells into functionally distinct memory cell subsets,2,0,0,0,0
15-6-2020,eLife,PMC7324161.nxml,Synergy between SIRT1 and SIRT6 helps recognize DNA breaks and potentiates the DNA damage response and repair in humans and mice,2,0,0,0,0
03-6-2020,eLife,PMC7319770.nxml,Synaptotagmin-1 is the Ca2+ sensor for fast striatal dopamine release,2,0,0,2,0
22-11-2018,eLife,PMC6307864.nxml,Metazoan evolution of glutamate receptors reveals unreported phylogenetic groups and divergent lineage-specific events,0,0,0,2,0
19-1-2017,eLife,PMC5245966.nxml,Replication Study: BET bromodomain inhibition as a therapeutic strategy to target c-Myc,0,0,0,0,2
01-10-2019,eLife,PMC6795522.nxml,H3K9me2 orchestrates inheritance of spatial positioning of peripheral heterochromatin through mitosis,2,2,0,0,0
20-2-2020,eLife,PMC7051257.nxml,The hippocampus encodes delay and value information during delay-discounting decision making,0,0,2,0,0
18-4-2017,eLife,PMC5395295.nxml,Collagen IV and basement membrane at the evolutionary dawn of metazoan tissues,0,2,0,0,0
26-7-2017,eLife,PMC5529108.nxml,Early tissue damage and microstructural reorganization predict disease severity in experimental epilepsy,2,0,0,2,0
21-3-2019,eLife,PMC6428570.nxml,The mlpt/Ubr3/Svb module comprises an ancient developmental switch for embryonic patterning,2,0,0,0,0
16-8-2017,eLife,PMC5599234.nxml,A novel SH2 recognition mechanism recruits Spt6 to the doubly phosphorylated RNA polymerase II linker at sites of transcription,4,2,0,0,0
03-9-2020,eLife,PMC7470828.nxml,Upregulation of TRPM3 in nociceptors innervating inflamed tissue,0,2,2,0,0
21-3-2018,eLife,PMC5862525.nxml,Transient external force induces phenotypic reversion of malignant epithelial structures via nitric oxide signaling,0,2,0,0,0
13-11-2018,eLife,PMC6250423.nxml,Molecular mechanisms that stabilize short term synaptic plasticity during presynaptic homeostatic plasticity,2,0,0,2,0
03-10-2019,eLife,PMC6791716.nxml,In vivo functional diversity of midbrain dopamine neurons within identified axonal projections,2,2,2,2,2
12-3-2019,eLife,PMC6435319.nxml,Single cell RNA-seq identifies the origins of heterogeneity in efficient cell transdifferentiation and reprogramming,0,0,0,0,2
03-11-2020,eLife,PMC7609051.nxml,Transparent soil microcosms for live-cell imaging and non-destructive stable isotope probing of soil microorganisms,0,0,0,2,0
22-10-2018,eLife,PMC6197856.nxml,Lamina-specific cortical dynamics in human visual and sensorimotor cortices,0,0,2,0,0
20-7-2020,eLife,PMC7384863.nxml,Protective role of neuronal and lymphoid cannabinoid CB2 receptors in neuropathic pain,0,0,0,2,0
29-9-2020,eLife,PMC7524550.nxml,Feed-forward recruitment of electrical synapses enhances synchronous spiking in the mouse cerebellar cortex,2,2,0,0,0
14-10-2019,eLife,PMC6879205.nxml,Synaptic mitochondria regulate hair-cell synapse size and function,2,2,0,0,0
17-4-2020,eLife,PMC7205460.nxml,Yolk-sac-derived macrophages progressively expand in the mouse kidney with age,2,2,0,0,0
30-5-2017,eLife,PMC5468087.nxml,Activation of the same mGluR5 receptors in the amygdala causes divergent effects on specific versus indiscriminate fear,2,0,0,0,0
05-5-2020,eLife,PMC7200152.nxml,A role for CIM6P/IGF2 receptor in memory consolidation and enhancement,0,2,0,0,0
22-6-2019,eLife,PMC6589098.nxml,"optoPAD, a closed-loop optogenetics system to study the circuit basis of feeding behaviors",0,0,2,0,0
14-10-2019,eLife,PMC6867711.nxml,Drosophila macrophages switch to aerobic glycolysis to mount effective antibacterial defense,2,0,0,2,0
16-10-2017,eLife,PMC5643094.nxml,Localised dynactin protects growing microtubules to deliver oskar mRNA to the posterior cortex of the Drosophila oocyte,0,0,0,4,0
21-2-2017,eLife,PMC5319840.nxml,De-repression of the RAC activator ELMO1 in cancer stem cells drives progression of TGFβ-deficient squamous cell carcinoma from transition zones,2,0,0,0,0
21-4-2020,eLife,PMC7173966.nxml,A discrete subtype of neural progenitor crucial for cortical folding in the gyrencephalic mammalian brain,0,0,0,2,0
01-9-2020,eLife,PMC7529458.nxml,Ordered dephosphorylation initiated by the selective proteolysis of cyclin B drives mitotic exit,2,0,0,2,0
27-4-2020,eLife,PMC7217696.nxml,Pre-stimulus phase and amplitude regulation of phase-locked responses are maximized in the critical state,0,0,2,0,2
03-8-2018,eLife,PMC6122955.nxml,HNF1A is a novel oncogene that regulates human pancreatic cancer stem cell properties,2,0,0,0,0
30-6-2017,eLife,PMC5493435.nxml,Meru couples planar cell polarity with apical-basal polarity during asymmetric cell division,2,2,0,0,0
04-5-2020,eLife,PMC7239661.nxml,Lipid accumulation controls the balance between surface connection and scission of caveolae,4,0,0,6,0
01-10-2018,eLife,PMC6167051.nxml,KChIP3 coupled to Ca2+ oscillations exerts a tonic brake on baseline mucin release in the colon,2,0,0,0,0
14-1-2020,eLife,PMC6996932.nxml,The tumor suppressor PTPRK promotes ZNRF3 internalization and is required for Wnt inhibition in the Spemann organizer,2,0,0,2,0
24-6-2020,eLife,PMC7343391.nxml,Control of adaptive action selection by secondary motor cortex during flexible visual categorization,0,0,2,0,0
25-10-2018,eLife,PMC6202055.nxml,Changes in global and thalamic brain connectivity in LSD-induced altered states of consciousness are attributable to the 5-HT2A receptor,0,0,2,0,0
18-12-2019,eLife,PMC6974360.nxml,Catecholaminergic modulation of meta-learning,0,0,2,0,0
21-4-2020,eLife,PMC7173971.nxml,Layered roles of fruitless isoforms in specification and function of male aggression-promoting neurons in Drosophila,0,0,2,2,0
28-3-2017,eLife,PMC5407859.nxml,Mechanotransduction current is essential for stability of the transducing stereocilia in mammalian auditory hair cells,0,2,0,0,0
30-6-2017,eLife,PMC5503510.nxml,Proximal clustering between BK and CaV1.3 channels promotes functional coupling and BK channel activation at low voltage,0,0,2,0,0
27-3-2018,eLife,PMC5922970.nxml,Hypoexcitability precedes denervation in the large fast-contracting motor units in two unrelated mouse models of ALS,0,4,0,0,0
30-5-2019,eLife,PMC6606022.nxml,NRG1 is a critical regulator of differentiation in TP63-driven squamous cell carcinoma,2,0,0,0,0
26-2-2020,eLife,PMC7043890.nxml,Sodium channels implement a molecular leaky integrator that detects action potentials and regulates neuronal firing,2,0,0,0,0
03-7-2019,eLife,PMC6650252.nxml,Agrin-Lrp4-Ror2 signaling regulates adult hippocampal neurogenesis in mice,0,2,0,0,0
08-4-2019,eLife,PMC6486152.nxml,Transitions in cell potency during early mouse development are driven by Notch,0,0,0,2,2
04-3-2020,eLife,PMC7075693.nxml,ARL13B regulates Sonic hedgehog signaling from outside primary cilia,2,2,0,0,0
04-6-2019,eLife,PMC6548506.nxml,GABA neurons in the ventral tegmental area regulate non-rapid eye movement sleep in mice,0,2,0,0,0
23-3-2020,eLife,PMC7089768.nxml,Latrophilin-2 and latrophilin-3 are redundantly essential for parallel-fiber synapse function in cerebellum,2,0,0,0,0
03-8-2020,eLife,PMC7398697.nxml,Gene autoregulation by 3’ UTR-derived bacterial small RNAs,0,2,0,0,0
13-3-2018,eLife,PMC5849410.nxml,Replication Study: Fusobacterium nucleatum infection is prevalent in human colorectal carcinoma,0,0,0,0,1
20-10-2020,eLife,PMC7591258.nxml,Neuronal octopamine signaling regulates mating-induced germline stem cell increase in female Drosophila melanogaster,0,2,0,0,2
17-9-2019,eLife,PMC6764821.nxml,Cell-autonomous regulation of epithelial cell quiescence by calcium channel Trpv6,2,0,0,0,0
